price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,4,8
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,27,27
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,3,6
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,35,60
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,14,13
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,21,23
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,32,37
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,35,54
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,35,54
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,32,33
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,35,55
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,17,16
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,35,62
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,35,47
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,35,56
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,21,23
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,35,47
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,18,19
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,35,63
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,35,59
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,35,63
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,35,48
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,16,17
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,8,3
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,35,53
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,36,67
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,35,61
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,23,25
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,35,57
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,3,5
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,35,71
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,21,23
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,35,49
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,0,32,36
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,33,42
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,1,45
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,32,36
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,35,57
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,19,21
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,35,59
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,35,54
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,31,31
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,6,69
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,19,21
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,23,25
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,23,25
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,21,23
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,35,50
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,18,26
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,31,32
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,35,47
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,36,67
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,16,17
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,16,15
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,35,60
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,35,59
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,42,41
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,14,2
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,31,31
192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,1953,0,26,68
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,35,52
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,35,70
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,19,22
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,1992,0,3,5
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,1941,0,6,68
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,0,35,50
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,1970,35,50
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1981,35,74
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,2005,0,35,63
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,0,35,55
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,2010,0,35,47
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,2014,0,31,31
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,2010,0,21,23
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,2013,1923,31,31
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,2009,0,35,59
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,1993,0,33,42
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,2007,0,16,17
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,1977,2004,17,16
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,1972,0,14,13
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,2006,0,31,32
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,1954,1979,36,62
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,1981,0,32,34
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,2006,0,18,18
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,1994,0,35,56
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,1956,0,3,4
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,1957,2001,3,7
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,1958,2004,35,54
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,0,31,31
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,1962,2003,35,69
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,1911,1984,35,51
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,1967,2011,18,18
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,1987,0,11,11
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,1922,1956,35,59
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,1975,0,3,7
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,1999,35,57
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0,35,59
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,1943,2002,35,57
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,1975,0,3,7
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,1977,2004,41,40
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,1956,2001,35,56
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,1939,1969,34,72
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,2012,35,69
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,1968,1997,19,22
230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,1931,0,35,62
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,2013,19,22
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,2006,0,25,34
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,0,23,25
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,1951,0,36,67
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,1944,0,35,50
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,2004,35,47
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,1905,0,35,52
450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,2010,0,35,55
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,1972,3,4
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,0,3,6
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,2000,3,7
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0,6,68
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,1983,26,68
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,2006,35,47
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,2001,20,67
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,2002,35,61
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,2009,1,0
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,1,0
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,42,44
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,11,11
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,35,54
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005,35,54
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,38,38
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1912,17,16
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,42,41
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,35,53
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,35,63
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1923,35,56
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,32,37
330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,35,49
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,35,62
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,35,62
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,35,56
925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,23,25
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,3,5
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,35,59
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,35,56
345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,1984,0,32,37
530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,1974,0,26,68
155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,1952,1998,32,34
266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,1986,0,18,18
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0,1,1
265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,1998,2006,1,45
372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,1951,1994,35,63
337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,1956,2001,35,51
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,1994,35,74
489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,1965,0,19,22
405100.0,2.0,1.0,840,3522,1.0,0,0,3,840,0,1947,2012,35,74
372977.0,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,2014,0,16,17
310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,1953,0,17,16
538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,1904,0,35,56
317000.0,3.0,2.5,1840,5011,2.0,0,0,3,1840,0,2012,1912,21,23
702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,1926,0,35,47
565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,1989,0,25,37
723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,2004,2003,16,17
325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,1990,0,18,19
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014,36,62
525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,1924,2011,35,54
364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,1957,2001,36,62
394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,1955,2005,35,56
316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,1995,0,1,45
339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,1906,1990,35,64
160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,1963,0,18,18
139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,1978,0,1,0
562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,1957,2001,3,7
511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,2005,0,17,16
356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,1980,0,40,69
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0,11,11
715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,1941,0,35,74
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940,2001,35,60
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,32,37
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0,32,34
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952,2008,36,62
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005,0,34,72
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985,36,67
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975,0,1,45
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998,35,74
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0,1,1
400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918,1974,35,56
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986,0,31,31
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006,0,9,26
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955,2009,3,3
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946,0,35,54
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966,0,31,31
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,33,43
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,3,5
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,19,22
450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,14,2
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,23,25
215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,40,69
437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,32,37
773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,16,17
256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,14,13
592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,33,42
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,32,36
370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,1,45
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,3,7
185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,35,69
582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,33,42
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,18,18
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,32,37
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,32,33
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,14,2
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,14,2
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,35,60
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,35,47
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,36,62
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,19,22
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,35,57
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,31,31
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,3,6
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,17,16
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,18,19
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,17,16
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,32,36
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,35,53
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,35,47
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,16,17
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,1,0
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,33,43
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,16,15
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,36,62
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,21,23
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,14,2
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,36,67
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,42,41
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0,32,33
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,35,63
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,35,49
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,36,62
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941,0,35,64
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,35,54
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,3,5
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970,0,9,26
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986,0,35,49
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,19,22
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,3,3
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,35,65
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,1946,0,35,62
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,1997,0,35,55
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,1924,2013,35,62
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010,32,37
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994,35,49
497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,1995,0,35,57
803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,2004,2003,31,31
344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,2007,0,35,60
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010,0,31,32
312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,2009,0,35,49
819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,2013,1923,25,34
252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,1985,0,18,18
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,38,38
408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990,0,35,49
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0,32,36
799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005,0,35,54
490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003,35,50
239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014,14,13
446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,1977,2004,19,22
275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,1987,2000,27,27
239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,1941,1998,40,69
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986,0,14,13
619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,2003,0,16,17
385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,1981,0,33,42
370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,1972,2002,19,22
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988,0,18,26
342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,1944,0,35,60
345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,1962,2003,32,36
724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,1926,2001,35,53
725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,2006,0,31,31
605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,1909,1989,35,58
350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,2009,0,21,23
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,1904,0,35,47
250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,1966,0,21,23
565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,2013,1923,35,50
282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,1954,1979,36,62
174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,1955,2005,10,73
445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,1984,0,42,41
433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,2001,0,32,34
306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,2005,0,18,26
620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,1921,0,35,48
245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,1941,1994,35,49
238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,2004,2003,35,61
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,1931,0,35,55
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,2003,0,38,38
375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,2007,0,35,64
249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,1982,0,18,19
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,2003,0,16,15
551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,1990,2009,5,9
375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,2005,0,10,73
605000.0,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,1987,0,35,53
205000.0,5.0,1.75,1730,5200,1.0,0,0,4,1050,680,1978,2000,9,26
645000.0,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,1983,2009,33,42
314000.0,4.0,2.5,2340,8990,2.0,0,0,3,2340,0,2003,0,21,23
330000.0,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,1960,2001,3,6
490000.0,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,1937,0,35,56
377500.0,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,2005,0,16,15
480000.0,4.0,2.5,2430,5000,2.0,0,0,3,2430,0,2009,0,38,38
341000.0,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,2012,1912,35,61
675000.0,5.0,2.5,3200,6455,2.0,0,0,3,3200,0,2009,0,38,38
611000.0,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,2008,0,16,17
379950.0,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,2007,0,36,67
500000.0,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,2006,0,35,59
410000.0,3.0,2.0,1700,4250,1.0,0,0,3,890,810,1944,0,35,74
415000.0,3.0,2.5,2480,8342,2.0,0,0,3,2480,0,1986,0,32,36
297000.0,5.0,2.5,1970,8605,2.0,0,0,4,1970,0,1994,0,12,12
575550.0,4.0,2.5,2060,7475,1.0,0,0,3,1440,620,1985,0,31,31
534640.0,3.0,2.5,2130,3500,1.0,0,0,4,1210,920,1994,0,42,41
488000.0,2.0,2.0,1360,4688,1.0,0,0,3,780,580,1944,0,35,54
215000.0,2.0,2.25,1610,2040,2.0,0,0,4,1610,0,1979,0,32,34
290000.0,4.0,2.5,1700,7280,2.0,0,0,4,1700,0,1988,0,18,19
475000.0,2.0,1.0,1490,3825,1.0,0,0,3,860,630,1929,0,35,56
320000.0,3.0,2.5,2680,7757,2.0,0,0,3,2680,0,1990,2009,14,13
290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,1962,0,32,36
487250.0,4.0,2.0,1690,3250,1.5,0,0,3,1550,140,1901,0,35,47
339000.0,4.0,2.5,1830,8601,2.0,0,0,3,1830,0,2003,0,21,23
440000.0,2.0,1.5,1010,1968,1.5,0,0,5,1010,0,1906,0,35,50
366500.0,4.0,2.75,2070,9300,1.0,0,0,5,1120,950,1945,0,36,67
462000.0,3.0,1.5,1710,4500,1.5,0,0,3,1410,300,1928,1954,35,57
560000.0,4.0,1.0,1660,4690,1.5,0,0,3,1260,400,1945,2010,35,56
